image_id,prompt_id,provider,model_name,constraint_id,constraint_type,vlm_label,vlm_reason,parse_status,raw_response
job_0112_gemini_2_5_flash_image_00,single_attribute_012,google,gemini-2.5-flash-image,single_attribute_012_attribute_object_2,attribute,pass,There is a white speckled small box clearly visible on the table.,success,"{""label"": ""pass"", ""reason"": ""There is a white speckled small box clearly visible on the table.""}"
job_0113_gpt_image_1_00,single_attribute_011,openai,gpt-image-1,single_attribute_011_identity_object_1,object_identity,pass,A clearly identifiable standard sewing button is visible.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable standard sewing button is visible.""}"
job_0113_gpt_image_1_00,single_attribute_011,openai,gpt-image-1,single_attribute_011_identity_object_2,object_identity,pass,A clearly identifiable striped napkin is visible in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable striped napkin is visible in the image.""}"
job_0113_gpt_image_1_00,single_attribute_011,openai,gpt-image-1,single_attribute_011_attribute_object_1,attribute,pass,The image shows a plastic standard sewing button with four holes.,success,"{""label"": ""pass"", ""reason"": ""The image shows a plastic standard sewing button with four holes.""}"
job_0113_gpt_image_1_00,single_attribute_011,openai,gpt-image-1,single_attribute_011_attribute_object_2,attribute,pass,The image clearly shows a red-and-white striped napkin.,success,"{""label"": ""pass"", ""reason"": ""The image clearly shows a red-and-white striped napkin.""}"
job_0114_gemini_2_5_flash_image_00,single_attribute_008,google,gemini-2.5-flash-image,single_attribute_008_identity_object_1,object_identity,pass,A clearly identifiable tray is present under the cup.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable tray is present under the cup.""}"
job_0114_gemini_2_5_flash_image_00,single_attribute_008,google,gemini-2.5-flash-image,single_attribute_008_identity_object_2,object_identity,pass,A clearly identifiable cup is present on the plate.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable cup is present on the plate.""}"
job_0114_gemini_2_5_flash_image_00,single_attribute_008,google,gemini-2.5-flash-image,single_attribute_008_attribute_object_1,attribute,pass,A ceramic tray is clearly visible under the cup.,success,"{""label"": ""pass"", ""reason"": ""A ceramic tray is clearly visible under the cup.""}"
job_0114_gemini_2_5_flash_image_00,single_attribute_008,google,gemini-2.5-flash-image,single_attribute_008_attribute_object_2,attribute,pass,The cup clearly has yellow and green polka dots.,success,"{""label"": ""pass"", ""reason"": ""The cup clearly has yellow and green polka dots.""}"
job_0115_gpt_image_1_00,single_attribute_007,openai,gpt-image-1,single_attribute_007_identity_object_1,object_identity,pass,A clearly identifiable thumbtack is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable thumbtack is present in the image.""}"
job_0115_gpt_image_1_00,single_attribute_007,openai,gpt-image-1,single_attribute_007_identity_object_2,object_identity,pass,A clearly identifiable tray is visible in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable tray is visible in the image.""}"
job_0115_gpt_image_1_00,single_attribute_007,openai,gpt-image-1,single_attribute_007_attribute_object_1,attribute,pass,The thumbtack appears to have a ceramic body.,success,"{""label"": ""pass"", ""reason"": ""The thumbtack appears to have a ceramic body.""}"
job_0115_gpt_image_1_00,single_attribute_007,openai,gpt-image-1,single_attribute_007_attribute_object_2,attribute,pass,The tray appears to be glossy and white.,success,"{""label"": ""pass"", ""reason"": ""The tray appears to be glossy and white.""}"
job_0116_gemini_2_5_flash_image_00,single_attribute_024,google,gemini-2.5-flash-image,single_attribute_024_identity_object_1,object_identity,pass,A clearly identifiable sheet of paper with a polka dot pattern is visible on the desk.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable sheet of paper with a polka dot pattern is visible on the desk.""}"
job_0116_gemini_2_5_flash_image_00,single_attribute_024,google,gemini-2.5-flash-image,single_attribute_024_identity_object_2,object_identity,ambiguous,The black object could be a bottle cap but its identity is not clear enough to confirm.,success,"{""label"": ""ambiguous"", ""reason"": ""The black object could be a bottle cap but its identity is not clear enough to confirm.""}"
job_0116_gemini_2_5_flash_image_00,single_attribute_024,google,gemini-2.5-flash-image,single_attribute_024_attribute_object_1,attribute,pass,The sheet of paper clearly has yellow and green polka dots.,success,"{""label"": ""pass"", ""reason"": ""The sheet of paper clearly has yellow and green polka dots.""}"
job_0116_gemini_2_5_flash_image_00,single_attribute_024,google,gemini-2.5-flash-image,single_attribute_024_attribute_object_2,attribute,ambiguous,"The object could be a matte black bottle cap, but its identity as a bottle cap is not clear.",success,"{""label"": ""ambiguous"", ""reason"": ""The object could be a matte black bottle cap, but its identity as a bottle cap is not clear.""}"
job_0117_gpt_image_1_00,single_attribute_013,openai,gpt-image-1,single_attribute_013_identity_object_1,object_identity,pass,A clearly identifiable plate with blue stripes is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable plate with blue stripes is present in the image.""}"
job_0117_gpt_image_1_00,single_attribute_013,openai,gpt-image-1,single_attribute_013_identity_object_2,object_identity,pass,A clearly identifiable thumbtack is present in the center of the plate.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable thumbtack is present in the center of the plate.""}"
job_0117_gpt_image_1_00,single_attribute_013,openai,gpt-image-1,single_attribute_013_attribute_object_1,attribute,pass,The plate clearly has blue and white stripes.,success,"{""label"": ""pass"", ""reason"": ""The plate clearly has blue and white stripes.""}"
job_0117_gpt_image_1_00,single_attribute_013,openai,gpt-image-1,single_attribute_013_attribute_object_2,attribute,pass,A transparent glass thumbtack is clearly visible on the plate.,success,"{""label"": ""pass"", ""reason"": ""A transparent glass thumbtack is clearly visible on the plate.""}"
job_0118_gemini_2_5_flash_image_00,single_attribute_019,google,gemini-2.5-flash-image,single_attribute_019_identity_object_1,object_identity,pass,A clearly identifiable cup is present in the center of the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable cup is present in the center of the image.""}"
job_0118_gemini_2_5_flash_image_00,single_attribute_019,google,gemini-2.5-flash-image,single_attribute_019_identity_object_2,object_identity,fail,No clearly identifiable coin is visible in the image.,success,"{""label"": ""fail"", ""reason"": ""No clearly identifiable coin is visible in the image.""}"
job_0118_gemini_2_5_flash_image_00,single_attribute_019,google,gemini-2.5-flash-image,single_attribute_019_attribute_object_1,attribute,pass,"The cup clearly displays multiple colors including blue, yellow, red, and green.",success,"{""label"": ""pass"", ""reason"": ""The cup clearly displays multiple colors including blue, yellow, red, and green.""}"
job_0118_gemini_2_5_flash_image_00,single_attribute_019,google,gemini-2.5-flash-image,single_attribute_019_attribute_object_2,attribute,ambiguous,The glossy white object may not be a coin and its identity is unclear.,success,"{""label"": ""ambiguous"", ""reason"": ""The glossy white object may not be a coin and its identity is unclear.""}"
job_0119_gpt_image_1_00,single_attribute_009,openai,gpt-image-1,single_attribute_009_identity_object_1,object_identity,pass,A clearly identifiable tray is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable tray is present in the image.""}"
job_0119_gpt_image_1_00,single_attribute_009,openai,gpt-image-1,single_attribute_009_identity_object_2,object_identity,pass,A clearly identifiable small box is present on the tray.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable small box is present on the tray.""}"
job_0119_gpt_image_1_00,single_attribute_009,openai,gpt-image-1,single_attribute_009_attribute_object_1,attribute,fail,"The tray appears white but has a matte, not glossy, finish.",success,"{""label"": ""fail"", ""reason"": ""The tray appears white but has a matte, not glossy, finish.""}"
job_0119_gpt_image_1_00,single_attribute_009,openai,gpt-image-1,single_attribute_009_attribute_object_2,attribute,pass,The image shows a small matte black box clearly.,success,"{""label"": ""pass"", ""reason"": ""The image shows a small matte black box clearly.""}"
job_0120_gemini_2_5_flash_image_00,single_attribute_004,google,gemini-2.5-flash-image,single_attribute_004_identity_object_1,object_identity,pass,A clearly identifiable small box is present on the counter.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable small box is present on the counter.""}"
job_0120_gemini_2_5_flash_image_00,single_attribute_004,google,gemini-2.5-flash-image,single_attribute_004_identity_object_2,object_identity,pass,A clearly identifiable plate is visible in the foreground.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable plate is visible in the foreground.""}"
job_0120_gemini_2_5_flash_image_00,single_attribute_004,google,gemini-2.5-flash-image,single_attribute_004_attribute_object_1,attribute,pass,A small reflective metallic box is clearly visible on the counter.,success,"{""label"": ""pass"", ""reason"": ""A small reflective metallic box is clearly visible on the counter.""}"
job_0120_gemini_2_5_flash_image_00,single_attribute_004,google,gemini-2.5-flash-image,single_attribute_004_attribute_object_2,attribute,pass,A red-and-white striped plate is clearly visible in the foreground.,success,"{""label"": ""pass"", ""reason"": ""A red-and-white striped plate is clearly visible in the foreground.""}"
job_0121_gpt_image_1_00,single_attribute_010,openai,gpt-image-1,single_attribute_010_identity_object_1,object_identity,ambiguous,"The orange object resembles a coin but appears to be made of plastic or candy, not a real coin.",success,"{""label"": ""ambiguous"", ""reason"": ""The orange object resembles a coin but appears to be made of plastic or candy, not a real coin.""}"
job_0121_gpt_image_1_00,single_attribute_010,openai,gpt-image-1,single_attribute_010_identity_object_2,object_identity,pass,A clearly identifiable small flat washer is present next to the coin.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable small flat washer is present next to the coin.""}"
job_0121_gpt_image_1_00,single_attribute_010,openai,gpt-image-1,single_attribute_010_attribute_object_1,attribute,pass,The orange coin-like object appears to be made of plastic.,success,"{""label"": ""pass"", ""reason"": ""The orange coin-like object appears to be made of plastic.""}"
job_0121_gpt_image_1_00,single_attribute_010,openai,gpt-image-1,single_attribute_010_attribute_object_2,attribute,pass,"The image shows a small, matte black flat washer.",success,"{""label"": ""pass"", ""reason"": ""The image shows a small, matte black flat washer.""}"
job_0122_gemini_2_5_flash_image_00,single_attribute_017,google,gemini-2.5-flash-image,single_attribute_017_identity_object_1,object_identity,pass,A clearly identifiable notebook is visible on the desk.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable notebook is visible on the desk.""}"
job_0122_gemini_2_5_flash_image_00,single_attribute_017,google,gemini-2.5-flash-image,single_attribute_017_identity_object_2,object_identity,pass,A clearly identifiable index card is present on the desk.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable index card is present on the desk.""}"
job_0122_gemini_2_5_flash_image_00,single_attribute_017,google,gemini-2.5-flash-image,single_attribute_017_attribute_object_1,attribute,pass,A yellow-and-green polka-dotted notebook is clearly visible on the desk.,success,"{""label"": ""pass"", ""reason"": ""A yellow-and-green polka-dotted notebook is clearly visible on the desk.""}"
job_0122_gemini_2_5_flash_image_00,single_attribute_017,google,gemini-2.5-flash-image,single_attribute_017_attribute_object_2,attribute,pass,A white speckled index card is clearly visible on the desk.,success,"{""label"": ""pass"", ""reason"": ""A white speckled index card is clearly visible on the desk.""}"
job_0123_gpt_image_1_00,single_attribute_005,openai,gpt-image-1,single_attribute_005_identity_object_1,object_identity,fail,The object resembles a safety pin but lacks the standard clasp and pin mechanism.,success,"{""label"": ""fail"", ""reason"": ""The object resembles a safety pin but lacks the standard clasp and pin mechanism.""}"
job_0123_gpt_image_1_00,single_attribute_005,openai,gpt-image-1,single_attribute_005_identity_object_2,object_identity,pass,A clearly identifiable plate is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable plate is present in the image.""}"
job_0123_gpt_image_1_00,single_attribute_005,openai,gpt-image-1,single_attribute_005_attribute_object_1,attribute,fail,The metallic object is not a standard safety pin.,success,"{""label"": ""fail"", ""reason"": ""The metallic object is not a standard safety pin.""}"
job_0123_gpt_image_1_00,single_attribute_005,openai,gpt-image-1,single_attribute_005_attribute_object_2,attribute,pass,The plate clearly has blue and white stripes.,success,"{""label"": ""pass"", ""reason"": ""The plate clearly has blue and white stripes.""}"
job_0124_gemini_2_5_flash_image_00,single_attribute_014,google,gemini-2.5-flash-image,single_attribute_014_identity_object_1,object_identity,pass,A clearly identifiable serving bowl with pasta is present on the table.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable serving bowl with pasta is present on the table.""}"
job_0124_gemini_2_5_flash_image_00,single_attribute_014,google,gemini-2.5-flash-image,single_attribute_014_identity_object_2,object_identity,pass,A clear glass food container with salad is visible on the table.,success,"{""label"": ""pass"", ""reason"": ""A clear glass food container with salad is visible on the table.""}"
job_0124_gemini_2_5_flash_image_00,single_attribute_014,google,gemini-2.5-flash-image,single_attribute_014_attribute_object_1,attribute,pass,A blue-and-white striped serving bowl is clearly visible on the table.,success,"{""label"": ""pass"", ""reason"": ""A blue-and-white striped serving bowl is clearly visible on the table.""}"
job_0124_gemini_2_5_flash_image_00,single_attribute_014,google,gemini-2.5-flash-image,single_attribute_014_attribute_object_2,attribute,pass,A transparent glass food container with salad is clearly visible on the table.,success,"{""label"": ""pass"", ""reason"": ""A transparent glass food container with salad is clearly visible on the table.""}"
job_0125_gpt_image_1_00,single_attribute_006,openai,gpt-image-1,single_attribute_006_identity_object_1,object_identity,pass,A clearly identifiable glass tray is present in the center of the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable glass tray is present in the center of the image.""}"
job_0125_gpt_image_1_00,single_attribute_006,openai,gpt-image-1,single_attribute_006_identity_object_2,object_identity,fail,There is no clearly identifiable coin in the image.,success,"{""label"": ""fail"", ""reason"": ""There is no clearly identifiable coin in the image.""}"
job_0125_gpt_image_1_00,single_attribute_006,openai,gpt-image-1,single_attribute_006_attribute_object_1,attribute,pass,A transparent glass tray is clearly visible in the image.,success,"{""label"": ""pass"", ""reason"": ""A transparent glass tray is clearly visible in the image.""}"
job_0125_gpt_image_1_00,single_attribute_006,openai,gpt-image-1,single_attribute_006_attribute_object_2,attribute,ambiguous,The object in the dish could be ceramic but could also be soap or another material.,success,"{""label"": ""ambiguous"", ""reason"": ""The object in the dish could be ceramic but could also be soap or another material.""}"
job_0126_gemini_2_5_flash_image_00,single_attribute_003,google,gemini-2.5-flash-image,single_attribute_003_identity_object_1,object_identity,pass,A clearly identifiable standard safety pin is present on the table.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable standard safety pin is present on the table.""}"
job_0126_gemini_2_5_flash_image_00,single_attribute_003,google,gemini-2.5-flash-image,single_attribute_003_identity_object_2,object_identity,fail,There is no clearly identifiable small paper clip in the image.,success,"{""label"": ""fail"", ""reason"": ""There is no clearly identifiable small paper clip in the image.""}"
job_0126_gemini_2_5_flash_image_00,single_attribute_003,google,gemini-2.5-flash-image,single_attribute_003_attribute_object_1,attribute,pass,A plastic standard safety pin is clearly visible on the table.,success,"{""label"": ""pass"", ""reason"": ""A plastic standard safety pin is clearly visible on the table.""}"
job_0126_gemini_2_5_flash_image_00,single_attribute_003,google,gemini-2.5-flash-image,single_attribute_003_attribute_object_2,attribute,pass,There is a small ceramic object shaped like a paper clip visible in the image.,success,"{""label"": ""pass"", ""reason"": ""There is a small ceramic object shaped like a paper clip visible in the image.""}"
job_0127_gpt_image_1_00,single_attribute_023,openai,gpt-image-1,single_attribute_023_identity_object_1,object_identity,pass,A clearly identifiable tray is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable tray is present in the image.""}"
job_0127_gpt_image_1_00,single_attribute_023,openai,gpt-image-1,single_attribute_023_identity_object_2,object_identity,pass,A clearly identifiable standard sewing button is present on the tray.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable standard sewing button is present on the tray.""}"
job_0127_gpt_image_1_00,single_attribute_023,openai,gpt-image-1,single_attribute_023_attribute_object_1,attribute,pass,The tray is white with visible speckles.,success,"{""label"": ""pass"", ""reason"": ""The tray is white with visible speckles.""}"
job_0127_gpt_image_1_00,single_attribute_023,openai,gpt-image-1,single_attribute_023_attribute_object_2,attribute,pass,The image shows a plastic standard sewing button with four holes.,success,"{""label"": ""pass"", ""reason"": ""The image shows a plastic standard sewing button with four holes.""}"
job_0128_gemini_2_5_flash_image_00,single_attribute_021,google,gemini-2.5-flash-image,single_attribute_021_identity_object_1,object_identity,ambiguous,The card-like object could be an index card but its size and features are not clearly identifiable.,success,"{""label"": ""ambiguous"", ""reason"": ""The card-like object could be an index card but its size and features are not clearly identifiable.""}"
job_0128_gemini_2_5_flash_image_00,single_attribute_021,google,gemini-2.5-flash-image,single_attribute_021_identity_object_2,object_identity,ambiguous,"The round object could be a coin or something else, but it is not clearly identifiable as a coin.",success,"{""label"": ""ambiguous"", ""reason"": ""The round object could be a coin or something else, but it is not clearly identifiable as a coin.""}"
job_0128_gemini_2_5_flash_image_00,single_attribute_021,google,gemini-2.5-flash-image,single_attribute_021_attribute_object_1,attribute,pass,The image shows a white index card with visible speckles on its surface.,success,"{""label"": ""pass"", ""reason"": ""The image shows a white index card with visible speckles on its surface.""}"
job_0128_gemini_2_5_flash_image_00,single_attribute_021,google,gemini-2.5-flash-image,single_attribute_021_attribute_object_2,attribute,ambiguous,The object appears glossy and white but its identity as a coin is not clear.,success,"{""label"": ""ambiguous"", ""reason"": ""The object appears glossy and white but its identity as a coin is not clear.""}"
job_0129_gpt_image_1_00,single_attribute_016,openai,gpt-image-1,single_attribute_016_identity_object_1,object_identity,pass,A clearly identifiable food container is present on the left side of the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable food container is present on the left side of the image.""}"
job_0129_gpt_image_1_00,single_attribute_016,openai,gpt-image-1,single_attribute_016_identity_object_2,object_identity,pass,A clearly identifiable serving bowl with food is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable serving bowl with food is present in the image.""}"
job_0129_gpt_image_1_00,single_attribute_016,openai,gpt-image-1,single_attribute_016_attribute_object_1,attribute,pass,The image shows a white food container with visible speckles.,success,"{""label"": ""pass"", ""reason"": ""The image shows a white food container with visible speckles.""}"
job_0129_gpt_image_1_00,single_attribute_016,openai,gpt-image-1,single_attribute_016_attribute_object_2,attribute,pass,The bowl in the image is clearly blue-and-white striped.,success,"{""label"": ""pass"", ""reason"": ""The bowl in the image is clearly blue-and-white striped.""}"
job_0130_gemini_2_5_flash_image_00,single_attribute_001,google,gemini-2.5-flash-image,single_attribute_001_identity_object_1,object_identity,pass,There are several clearly identifiable standard sewing buttons visible.,success,"{""label"": ""pass"", ""reason"": ""There are several clearly identifiable standard sewing buttons visible.""}"
job_0130_gemini_2_5_flash_image_00,single_attribute_001,google,gemini-2.5-flash-image,single_attribute_001_identity_object_2,object_identity,pass,A clearly identifiable metal cup with a handle is present.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable metal cup with a handle is present.""}"
job_0130_gemini_2_5_flash_image_00,single_attribute_001,google,gemini-2.5-flash-image,single_attribute_001_attribute_object_1,attribute,pass,The image clearly shows a ceramic standard sewing button.,success,"{""label"": ""pass"", ""reason"": ""The image clearly shows a ceramic standard sewing button.""}"
job_0130_gemini_2_5_flash_image_00,single_attribute_001,google,gemini-2.5-flash-image,single_attribute_001_attribute_object_2,attribute,pass,The image clearly shows a reflective metallic cup.,success,"{""label"": ""pass"", ""reason"": ""The image clearly shows a reflective metallic cup.""}"
job_0131_gpt_image_1_00,single_attribute_002,openai,gpt-image-1,single_attribute_002_identity_object_1,object_identity,pass,A clearly identifiable bottle cap is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable bottle cap is present in the image.""}"
job_0131_gpt_image_1_00,single_attribute_002,openai,gpt-image-1,single_attribute_002_identity_object_2,object_identity,pass,A clearly identifiable cup with a checkered pattern is present.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable cup with a checkered pattern is present.""}"
job_0131_gpt_image_1_00,single_attribute_002,openai,gpt-image-1,single_attribute_002_attribute_object_1,attribute,pass,The image clearly shows a matte black bottle cap.,success,"{""label"": ""pass"", ""reason"": ""The image clearly shows a matte black bottle cap.""}"
job_0131_gpt_image_1_00,single_attribute_002,openai,gpt-image-1,single_attribute_002_attribute_object_2,attribute,pass,The cup clearly displays a black-and-white checkered pattern.,success,"{""label"": ""pass"", ""reason"": ""The cup clearly displays a black-and-white checkered pattern.""}"
job_0132_gemini_2_5_flash_image_00,single_attribute_015,google,gemini-2.5-flash-image,single_attribute_015_identity_object_1,object_identity,pass,The striped container in the center is clearly identifiable as a food container.,success,"{""label"": ""pass"", ""reason"": ""The striped container in the center is clearly identifiable as a food container.""}"
job_0132_gemini_2_5_flash_image_00,single_attribute_015,google,gemini-2.5-flash-image,single_attribute_015_identity_object_2,object_identity,pass,There are two clearly identifiable standard sewing buttons visible on the table.,success,"{""label"": ""pass"", ""reason"": ""There are two clearly identifiable standard sewing buttons visible on the table.""}"
job_0132_gemini_2_5_flash_image_00,single_attribute_015,google,gemini-2.5-flash-image,single_attribute_015_attribute_object_1,attribute,pass,A red-and-white striped food container is clearly visible in the image.,success,"{""label"": ""pass"", ""reason"": ""A red-and-white striped food container is clearly visible in the image.""}"
job_0132_gemini_2_5_flash_image_00,single_attribute_015,google,gemini-2.5-flash-image,single_attribute_015_attribute_object_2,attribute,pass,The image clearly shows matte black standard sewing buttons on the table.,success,"{""label"": ""pass"", ""reason"": ""The image clearly shows matte black standard sewing buttons on the table.""}"
job_0133_gpt_image_1_00,single_cardinality_011,openai,gpt-image-1,single_cardinality_011_identity_object_1,object_identity,pass,There are four clearly identifiable standard safety pins in the image.,success,"{""label"": ""pass"", ""reason"": ""There are four clearly identifiable standard safety pins in the image.""}"
job_0133_gpt_image_1_00,single_cardinality_011,openai,gpt-image-1,single_cardinality_011_cardinality,cardinality,pass,There are exactly 4 clearly visible standard safety pins.,success,"{""label"": ""pass"", ""reason"": ""There are exactly 4 clearly visible standard safety pins.""}"
job_0134_gemini_2_5_flash_image_00,single_cardinality_007,google,gemini-2.5-flash-image,single_cardinality_007_identity_object_1,object_identity,pass,Several small flat washers are clearly visible on the desk.,success,"{""label"": ""pass"", ""reason"": ""Several small flat washers are clearly visible on the desk.""}"
job_0134_gemini_2_5_flash_image_00,single_cardinality_007,google,gemini-2.5-flash-image,single_cardinality_007_cardinality,cardinality,pass,There are exactly four clearly visible small flat washers on the desk.,success,"{""label"": ""pass"", ""reason"": ""There are exactly four clearly visible small flat washers on the desk.""}"
job_0135_gpt_image_1_00,single_cardinality_012,openai,gpt-image-1,single_cardinality_012_identity_object_1,object_identity,pass,There are multiple clearly identifiable thumbtacks in the image.,success,"{""label"": ""pass"", ""reason"": ""There are multiple clearly identifiable thumbtacks in the image.""}"
job_0135_gpt_image_1_00,single_cardinality_012,openai,gpt-image-1,single_cardinality_012_cardinality,cardinality,pass,There are exactly four clearly visible thumbtacks in the image.,success,"{""label"": ""pass"", ""reason"": ""There are exactly four clearly visible thumbtacks in the image.""}"
job_0136_gemini_2_5_flash_image_00,single_cardinality_003,google,gemini-2.5-flash-image,single_cardinality_003_identity_object_1,object_identity,pass,There are clearly identifiable small flat washers on the countertop.,success,"{""label"": ""pass"", ""reason"": ""There are clearly identifiable small flat washers on the countertop.""}"
job_0136_gemini_2_5_flash_image_00,single_cardinality_003,google,gemini-2.5-flash-image,single_cardinality_003_cardinality,cardinality,pass,There are exactly three clearly visible small flat washers on the counter.,success,"{""label"": ""pass"", ""reason"": ""There are exactly three clearly visible small flat washers on the counter.""}"
job_0137_gpt_image_1_00,single_cardinality_009,openai,gpt-image-1,single_cardinality_009_identity_object_1,object_identity,pass,A clearly identifiable small paper clip is present near the center of the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable small paper clip is present near the center of the image.""}"
job_0137_gpt_image_1_00,single_cardinality_009,openai,gpt-image-1,single_cardinality_009_cardinality,cardinality,fail,There are four large paper clips and one small paper clip visible.,success,"{""label"": ""fail"", ""reason"": ""There are four large paper clips and one small paper clip visible.""}"
job_0138_gemini_2_5_flash_image_00,single_cardinality_016,google,gemini-2.5-flash-image,single_cardinality_016_identity_object_1,object_identity,pass,Several clearly identifiable small flat washers are visible.,success,"{""label"": ""pass"", ""reason"": ""Several clearly identifiable small flat washers are visible.""}"
job_0138_gemini_2_5_flash_image_00,single_cardinality_016,google,gemini-2.5-flash-image,single_cardinality_016_cardinality,cardinality,fail,"There are six small flat washers visible, not five.",success,"{""label"": ""fail"", ""reason"": ""There are six small flat washers visible, not five.""}"
job_0139_gpt_image_1_00,single_cardinality_005,openai,gpt-image-1,single_cardinality_005_identity_object_1,object_identity,pass,Three clearly identifiable coins are visible in the image.,success,"{""label"": ""pass"", ""reason"": ""Three clearly identifiable coins are visible in the image.""}"
job_0139_gpt_image_1_00,single_cardinality_005,openai,gpt-image-1,single_cardinality_005_cardinality,cardinality,pass,There are exactly three clearly visible coins in the image.,success,"{""label"": ""pass"", ""reason"": ""There are exactly three clearly visible coins in the image.""}"
job_0140_gemini_2_5_flash_image_00,single_cardinality_010,google,gemini-2.5-flash-image,single_cardinality_010_identity_object_1,object_identity,pass,Several clearly identifiable thin rubber bands are visible on the table.,success,"{""label"": ""pass"", ""reason"": ""Several clearly identifiable thin rubber bands are visible on the table.""}"
job_0140_gemini_2_5_flash_image_00,single_cardinality_010,google,gemini-2.5-flash-image,single_cardinality_010_cardinality,cardinality,pass,There are exactly four clearly visible thin rubber bands on the table.,success,"{""label"": ""pass"", ""reason"": ""There are exactly four clearly visible thin rubber bands on the table.""}"
job_0141_gpt_image_1_00,single_cardinality_002,openai,gpt-image-1,single_cardinality_002_identity_object_1,object_identity,pass,Three clearly identifiable bottle caps are visible on the shelf.,success,"{""label"": ""pass"", ""reason"": ""Three clearly identifiable bottle caps are visible on the shelf.""}"
job_0141_gpt_image_1_00,single_cardinality_002,openai,gpt-image-1,single_cardinality_002_cardinality,cardinality,pass,There are exactly three clearly visible bottle caps on the shelf.,success,"{""label"": ""pass"", ""reason"": ""There are exactly three clearly visible bottle caps on the shelf.""}"
job_0142_gemini_2_5_flash_image_00,single_cardinality_021,google,gemini-2.5-flash-image,single_cardinality_021_identity_object_1,object_identity,pass,There are several clearly identifiable thin rubber bands on the table.,success,"{""label"": ""pass"", ""reason"": ""There are several clearly identifiable thin rubber bands on the table.""}"
job_0142_gemini_2_5_flash_image_00,single_cardinality_021,google,gemini-2.5-flash-image,single_cardinality_021_cardinality,cardinality,fail,There are only five clearly visible thin rubber bands on the table.,success,"{""label"": ""fail"", ""reason"": ""There are only five clearly visible thin rubber bands on the table.""}"
job_0143_gpt_image_1_00,single_cardinality_004,openai,gpt-image-1,single_cardinality_004_identity_object_1,object_identity,pass,There are three clearly identifiable standard sewing buttons in the image.,success,"{""label"": ""pass"", ""reason"": ""There are three clearly identifiable standard sewing buttons in the image.""}"
job_0143_gpt_image_1_00,single_cardinality_004,openai,gpt-image-1,single_cardinality_004_cardinality,cardinality,pass,There are exactly 3 clearly visible standard sewing buttons.,success,"{""label"": ""pass"", ""reason"": ""There are exactly 3 clearly visible standard sewing buttons.""}"
job_0144_gemini_2_5_flash_image_00,single_cardinality_020,google,gemini-2.5-flash-image,single_cardinality_020_identity_object_1,object_identity,pass,Several clearly identifiable standard sewing buttons are visible on the table.,success,"{""label"": ""pass"", ""reason"": ""Several clearly identifiable standard sewing buttons are visible on the table.""}"
job_0144_gemini_2_5_flash_image_00,single_cardinality_020,google,gemini-2.5-flash-image,single_cardinality_020_cardinality,cardinality,pass,There are exactly six clearly visible standard sewing buttons on the table.,success,"{""label"": ""pass"", ""reason"": ""There are exactly six clearly visible standard sewing buttons on the table.""}"
job_0145_gpt_image_1_00,single_cardinality_015,openai,gpt-image-1,single_cardinality_015_identity_object_1,object_identity,pass,There are several clearly identifiable thumbtacks in the image.,success,"{""label"": ""pass"", ""reason"": ""There are several clearly identifiable thumbtacks in the image.""}"
job_0145_gpt_image_1_00,single_cardinality_015,openai,gpt-image-1,single_cardinality_015_cardinality,cardinality,pass,There are exactly five clearly visible thumbtacks in the image.,success,"{""label"": ""pass"", ""reason"": ""There are exactly five clearly visible thumbtacks in the image.""}"
